Flow Duration,Total Fwd Packet,Total Bwd packets,Fwd Packet Length Max,Bwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow IAT Mean,Label,Traffic Type
3394834.0,2.0,1.0,30.0,0.0,30.0,0.0,1697417.0,Malicious,DoS
8986269.0,2.0,0.0,500.0,0.0,500.0,0.0,8986269.0,Malicious,DoS
18014190.0,2.0,1.0,50.0,0.0,50.0,0.0,9007095.0,Malicious,DoS
29928306.0,2.0,0.0,1356.0,0.0,1356.0,0.0,29928306.0,Malicious,DoS
2405202.0,2.0,1.0,50.0,0.0,50.0,0.0,1202601.0,Malicious,DoS
16015488.0,2.0,0.0,50.0,0.0,40.0,0.0,16015488.0,Malicious,DoS
11781116.0,2.0,1.0,1356.0,0.0,1356.0,0.0,5890558.0,Malicious,DoS
18871023.0,2.0,1.0,500.0,0.0,500.0,0.0,9435511.5,Malicious,DoS
13718840.0,2.0,0.0,1356.0,0.0,1356.0,0.0,13718840.0,Malicious,DoS
47289642.0,3.0,1.0,50.0,0.0,50.0,0.0,15763214.0,Malicious,DoS
58743584.0,5.0,1.0,50.0,0.0,50.0,0.0,11748716.8,Malicious,DoS
27727421.0,4.0,1.0,50.0,0.0,45.0,0.0,6931855.25,Malicious,DoS
39422445.0,5.0,0.0,50.0,0.0,46.0,0.0,9855611.25,Malicious,DoS
27827217.0,3.0,0.0,500.0,0.0,200.0,0.0,13913608.5,Malicious,DoS
20026679.0,3.0,0.0,64.0,0.0,64.0,0.0,10013339.5,Benign,Video
55632923.0,2.0,1.0,500.0,0.0,500.0,0.0,27816461.5,Malicious,DoS
55948346.0,5.0,1.0,1356.0,0.0,1352.0,0.0,11189669.2,Malicious,DoS
17775172.0,2.0,0.0,38.0,0.0,38.0,0.0,17775172.0,Malicious,Mirai
45189816.0,2.0,0.0,50.0,0.0,50.0,0.0,45189816.0,Malicious,DoS
12938467.0,3.0,1.0,500.0,0.0,500.0,0.0,4312822.333333334,Malicious,DoS
26537284.0,2.0,1.0,50.0,0.0,40.0,0.0,13268642.0,Malicious,DoS
30351934.0,2.0,0.0,1356.0,0.0,1356.0,0.0,30351934.0,Malicious,DoS
4010986.0,2.0,0.0,0.0,0.0,0.0,0.0,4010986.0,Malicious,Information Gathering
19223223.0,2.0,0.0,1356.0,0.0,1346.0,0.0,19223223.0,Malicious,DoS
16970282.0,2.0,1.0,500.0,0.0,490.0,0.0,8485141.0,Malicious,DoS
15635745.0,3.0,1.0,500.0,0.0,493.3333333333333,0.0,5211915.0,Malicious,DoS
2376193.0,2.0,0.0,38.0,0.0,38.0,0.0,2376193.0,Malicious,Mirai
21357581.0,4.0,1.0,50.0,0.0,40.0,0.0,5339395.25,Malicious,DoS
42425083.0,2.0,0.0,50.0,0.0,50.0,0.0,42425083.0,Malicious,DoS
8567928.0,2.0,1.0,50.0,0.0,40.0,0.0,4283964.0,Malicious,DoS
16216053.0,2.0,1.0,500.0,0.0,490.0,0.0,8108026.5,Malicious,DoS
4046787.0,2.0,1.0,0.0,0.0,0.0,0.0,2023393.5,Malicious,Information Gathering
42439998.0,10.0,0.0,500.0,0.0,230.0,0.0,4715555.333333333,Malicious,DoS
15011213.0,4.0,0.0,38.0,0.0,38.0,0.0,5003737.666666666,Malicious,Mirai
28371650.0,2.0,1.0,50.0,0.0,50.0,0.0,14185825.0,Malicious,DoS
38296917.0,3.0,1.0,50.0,0.0,50.0,0.0,12765639.0,Malicious,DoS
16426455.0,2.0,0.0,50.0,0.0,40.0,0.0,16426455.0,Malicious,DoS
51070581.0,2.0,0.0,50.0,0.0,50.0,0.0,51070581.0,Malicious,DoS
9369903.0,3.0,1.0,50.0,0.0,50.0,0.0,3123301.0,Malicious,DoS
31770565.0,2.0,1.0,50.0,0.0,50.0,0.0,15885282.5,Malicious,DoS
13210497.0,2.0,1.0,500.0,0.0,500.0,0.0,6605248.5,Malicious,DoS
18906603.0,2.0,1.0,50.0,0.0,40.0,0.0,9453301.5,Malicious,DoS
40403650.0,5.0,0.0,1356.0,0.0,1352.0,0.0,10100912.5,Malicious,DoS
20411358.0,3.0,1.0,1356.0,0.0,1349.3333333333333,0.0,6803786.0,Malicious,DoS
55039463.0,3.0,1.0,50.0,0.0,50.0,0.0,18346487.666666664,Malicious,DoS
49377305.0,4.0,0.0,50.0,0.0,50.0,0.0,16459101.666666668,Malicious,DoS
8393259.0,2.0,0.0,50.0,0.0,40.0,0.0,8393259.0,Malicious,DoS
184912.0,1.0,1.0,50.0,0.0,50.0,0.0,184912.0,Malicious,DoS
23698757.0,2.0,0.0,50.0,0.0,40.0,0.0,23698757.0,Malicious,DoS
10922481.0,2.0,1.0,50.0,0.0,50.0,0.0,5461240.5,Malicious,DoS
12127927.0,2.0,0.0,50.0,0.0,50.0,0.0,12127927.0,Malicious,DoS
4089090.0,2.0,0.0,38.0,0.0,38.0,0.0,4089090.0,Malicious,Mirai
10695162.0,2.0,0.0,50.0,0.0,50.0,0.0,10695162.0,Malicious,DoS
17092731.0,5.0,1.0,50.0,0.0,46.0,0.0,3418546.2,Malicious,DoS
15635030.0,5.0,0.0,50.0,0.0,50.0,0.0,3908757.5,Malicious,DoS
3659860.0,2.0,0.0,50.0,0.0,50.0,0.0,3659860.0,Malicious,DoS
9954540.0,3.0,1.0,500.0,0.0,486.6666666666667,0.0,3318180.0,Malicious,DoS
9096729.0,2.0,1.0,50.0,0.0,40.0,0.0,4548364.5,Malicious,DoS
28896440.0,2.0,0.0,1356.0,0.0,1346.0,0.0,28896440.0,Malicious,DoS
35227247.0,2.0,0.0,500.0,0.0,500.0,0.0,35227247.0,Malicious,DoS
11765471.0,2.0,0.0,50.0,0.0,50.0,0.0,11765471.0,Malicious,DoS
35896128.0,6.0,0.0,500.0,0.0,275.0,0.0,7179225.6,Malicious,DoS
14709507.0,2.0,1.0,1356.0,0.0,1356.0,0.0,7354753.5,Malicious,DoS
507306.0,1.0,1.0,480.0,0.0,480.0,0.0,507306.0,Malicious,DoS
15523851.0,3.0,0.0,50.0,0.0,50.0,0.0,7761925.5,Malicious,DoS
23070957.0,2.0,1.0,50.0,0.0,40.0,0.0,11535478.5,Malicious,DoS
10241988.0,3.0,1.0,50.0,0.0,50.0,0.0,3413996.0,Malicious,DoS
12580942.0,2.0,1.0,500.0,0.0,500.0,0.0,6290471.0,Malicious,DoS
20273044.0,2.0,0.0,1356.0,0.0,1346.0,0.0,20273044.0,Malicious,DoS
43286592.0,10.0,0.0,500.0,0.0,496.0,0.0,4809621.333333333,Malicious,DoS
22029008.0,2.0,1.0,50.0,0.0,40.0,0.0,11014504.0,Malicious,DoS
4551492.0,2.0,1.0,0.0,0.0,0.0,0.0,2275746.0,Malicious,DoS
58106513.0,2.0,1.0,50.0,0.0,40.0,0.0,29053256.5,Malicious,DoS
3657528.0,2.0,1.0,500.0,0.0,500.0,0.0,1828764.0,Malicious,DoS
27029811.0,2.0,1.0,500.0,0.0,500.0,0.0,13514905.5,Malicious,DoS
31957476.0,6.0,1.0,50.0,0.0,46.66666666666666,0.0,5326246.0,Malicious,DoS
30636336.0,3.0,0.0,50.0,0.0,36.66666666666666,0.0,15318168.0,Malicious,DoS
27156782.0,2.0,0.0,50.0,0.0,40.0,0.0,27156782.0,Malicious,DoS
10412824.0,2.0,0.0,1356.0,0.0,1346.0,0.0,10412824.0,Malicious,DoS
12388490.0,2.0,0.0,0.0,0.0,0.0,0.0,12388490.0,Malicious,Information Gathering
10333454.0,2.0,0.0,1368.0,0.0,1368.0,0.0,10333454.0,Malicious,DoS
10501280.0,2.0,1.0,500.0,0.0,500.0,0.0,5250640.0,Malicious,DoS
27540598.0,2.0,0.0,50.0,0.0,50.0,0.0,27540598.0,Malicious,DoS
20067236.0,5.0,1.0,500.0,0.0,496.0,0.0,4013447.2,Malicious,DoS
35472.0,1.0,1.0,30.0,0.0,30.0,0.0,35472.0,Malicious,DoS
31674826.0,2.0,0.0,50.0,0.0,50.0,0.0,31674826.0,Malicious,DoS
10628052.0,2.0,1.0,1356.0,0.0,1346.0,0.0,5314026.0,Malicious,DoS
41108783.0,4.0,1.0,50.0,0.0,50.0,0.0,10277195.75,Malicious,DoS
2072020.0,2.0,0.0,50.0,0.0,50.0,0.0,2072020.0,Malicious,DoS
19636990.0,2.0,1.0,50.0,0.0,40.0,0.0,9818495.0,Malicious,DoS
12409692.0,2.0,0.0,50.0,0.0,50.0,0.0,12409692.0,Malicious,DoS
19006545.0,3.0,1.0,500.0,0.0,493.3333333333333,0.0,6335515.0,Malicious,DoS
7694453.0,3.0,1.0,50.0,0.0,50.0,0.0,2564817.666666667,Malicious,DoS
5280475.0,2.0,0.0,0.0,0.0,0.0,0.0,5280475.0,Malicious,Information Gathering
970258.0,2.0,0.0,0.0,0.0,0.0,0.0,970258.0,Malicious,Information Gathering
12199524.0,2.0,0.0,38.0,0.0,38.0,0.0,12199524.0,Malicious,Mirai
564862.0,1.0,1.0,1356.0,0.0,1356.0,0.0,564862.0,Malicious,DoS
46159598.0,9.0,1.0,500.0,0.0,495.55555555555554,0.0,5128844.222222222,Malicious,DoS
45944058.0,3.0,1.0,500.0,0.0,500.0,0.0,15314686.0,Malicious,DoS
11617135.0,2.0,0.0,38.0,0.0,38.0,0.0,11617135.0,Malicious,Mirai
45320058.0,5.0,1.0,500.0,0.0,496.0,0.0,9064011.6,Malicious,DoS
10517385.0,2.0,0.0,500.0,0.0,500.0,0.0,10517385.0,Malicious,DoS
30701313.0,3.0,1.0,1356.0,0.0,1349.3333333333333,0.0,10233771.0,Malicious,DoS
17735.0,1.0,1.0,48.0,48.0,48.0,48.0,17735.0,Malicious,Bruteforce
5131476.0,2.0,1.0,50.0,0.0,40.0,0.0,2565738.0,Malicious,DoS
25148458.0,3.0,1.0,50.0,0.0,50.0,0.0,8382819.333333334,Malicious,DoS
2756337.0,2.0,1.0,0.0,0.0,0.0,0.0,1378168.5,Malicious,Information Gathering
882864.0,1.0,1.0,480.0,0.0,480.0,0.0,882864.0,Malicious,DoS
9891389.0,2.0,0.0,38.0,0.0,38.0,0.0,9891389.0,Malicious,Mirai
29987666.0,4.0,0.0,1356.0,0.0,1351.0,0.0,9995888.666666666,Malicious,DoS
26704655.0,4.0,1.0,50.0,0.0,45.0,0.0,6676163.75,Malicious,DoS
6535281.0,2.0,0.0,50.0,0.0,50.0,0.0,6535281.0,Malicious,DoS
6757649.0,4.0,0.0,38.0,0.0,38.0,0.0,2252549.6666666665,Malicious,Mirai
19735729.0,3.0,1.0,50.0,0.0,43.333333333333336,0.0,6578576.333333334,Malicious,DoS
13309001.0,4.0,0.0,50.0,0.0,45.0,0.0,4436333.666666667,Malicious,DoS
15844311.0,4.0,1.0,500.0,0.0,495.0,0.0,3961077.75,Malicious,DoS
4589.0,1.0,1.0,50.0,50.0,50.0,50.0,4589.0,Malicious,Bruteforce
9531536.0,4.0,1.0,500.0,0.0,500.0,0.0,2382884.0,Malicious,DoS
14286573.0,4.0,0.0,38.0,0.0,38.0,0.0,4762191.0,Malicious,Mirai
91827.0,1.0,1.0,0.0,0.0,0.0,0.0,91827.0,Malicious,DoS
30101774.0,5.0,0.0,500.0,0.0,496.0,0.0,7525443.5,Malicious,DoS
40620885.0,2.0,1.0,500.0,0.0,500.0,0.0,20310442.5,Malicious,DoS
11701984.0,3.0,1.0,500.0,0.0,500.0,0.0,3900661.333333333,Malicious,DoS
8274462.0,3.0,1.0,50.0,0.0,50.0,0.0,2758154.0,Malicious,DoS
55176308.0,6.0,0.0,1356.0,0.0,1352.6666666666667,0.0,11035261.6,Malicious,DoS
9339780.0,2.0,1.0,500.0,0.0,500.0,0.0,4669890.0,Malicious,DoS
32495615.0,3.0,0.0,50.0,0.0,43.333333333333336,0.0,16247807.5,Malicious,DoS
49390189.0,3.0,1.0,500.0,0.0,500.0,0.0,16463396.333333332,Malicious,DoS
12730070.0,4.0,0.0,38.0,0.0,38.0,0.0,4243356.666666667,Malicious,Mirai
31487603.0,2.0,0.0,50.0,0.0,40.0,0.0,31487603.0,Malicious,DoS
25160305.0,3.0,1.0,1356.0,0.0,1349.3333333333333,0.0,8386768.333333334,Malicious,DoS
20848141.0,2.0,1.0,50.0,0.0,40.0,0.0,10424070.5,Malicious,DoS
18637098.0,2.0,1.0,50.0,0.0,50.0,0.0,9318549.0,Malicious,DoS
35209152.0,3.0,0.0,1356.0,0.0,1356.0,0.0,17604576.0,Malicious,DoS
22678463.0,3.0,1.0,50.0,0.0,50.0,0.0,7559487.666666666,Malicious,DoS
6417703.0,2.0,0.0,38.0,0.0,38.0,0.0,6417703.0,Malicious,Mirai
11480291.0,3.0,1.0,50.0,0.0,50.0,0.0,3826763.666666667,Malicious,DoS
43745473.0,5.0,0.0,500.0,0.0,320.0,0.0,10936368.25,Malicious,DoS
32765736.0,2.0,1.0,500.0,0.0,490.0,0.0,16382868.0,Malicious,DoS
3617521.0,3.0,1.0,50.0,0.0,50.0,0.0,1205840.3333333335,Malicious,DoS
22233461.0,2.0,1.0,500.0,0.0,490.0,0.0,11116730.5,Malicious,DoS
4827745.0,2.0,1.0,50.0,0.0,50.0,0.0,2413872.5,Malicious,DoS
23263883.0,2.0,0.0,500.0,0.0,490.0,0.0,23263883.0,Malicious,DoS
28073523.0,4.0,1.0,50.0,0.0,50.0,0.0,7018380.75,Malicious,DoS
2281254.0,1.0,1.0,0.0,0.0,0.0,0.0,2281254.0,Malicious,Mirai
2019376.0,2.0,0.0,38.0,0.0,38.0,0.0,2019376.0,Malicious,Mirai
9585366.0,2.0,1.0,50.0,0.0,50.0,0.0,4792683.0,Malicious,DoS
15807018.0,3.0,1.0,50.0,0.0,50.0,0.0,5269006.0,Malicious,DoS
14176509.0,3.0,1.0,50.0,0.0,50.0,0.0,4725503.0,Malicious,DoS
3734170.0,2.0,1.0,0.0,0.0,0.0,0.0,1867085.0,Malicious,Information Gathering
35135701.0,3.0,0.0,500.0,0.0,500.0,0.0,17567850.5,Malicious,DoS
14825709.0,3.0,0.0,38.0,0.0,38.0,0.0,7412854.5,Malicious,Mirai
435751.0,1.0,1.0,50.0,0.0,50.0,0.0,435751.0,Malicious,DoS
16483528.0,4.0,0.0,38.0,0.0,38.0,0.0,5494509.333333333,Malicious,Mirai
15255518.0,2.0,1.0,50.0,0.0,40.0,0.0,7627759.0,Malicious,DoS
49433051.0,2.0,0.0,500.0,0.0,500.0,0.0,49433051.0,Malicious,DoS
21316646.0,3.0,0.0,50.0,0.0,43.333333333333336,0.0,10658323.0,Malicious,DoS
3620486.0,2.0,1.0,480.0,0.0,480.0,0.0,1810243.0,Malicious,DoS
10413979.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,3471326.333333333,Malicious,DoS
23112932.0,3.0,0.0,500.0,0.0,500.0,0.0,11556466.0,Malicious,DoS
45410163.0,2.0,0.0,1356.0,0.0,1356.0,0.0,45410163.0,Malicious,DoS
6229140.0,2.0,0.0,50.0,0.0,50.0,0.0,6229140.0,Malicious,DoS
17984427.0,2.0,0.0,50.0,0.0,50.0,0.0,17984427.0,Malicious,DoS
17408593.0,2.0,0.0,50.0,0.0,40.0,0.0,17408593.0,Malicious,DoS
22119976.0,4.0,1.0,50.0,0.0,40.0,0.0,5529994.0,Malicious,DoS
13963270.0,4.0,1.0,50.0,0.0,50.0,0.0,3490817.4999999995,Malicious,DoS
14180690.0,2.0,0.0,50.0,0.0,50.0,0.0,14180690.0,Malicious,DoS
29722940.0,3.0,0.0,50.0,0.0,43.333333333333336,0.0,14861470.0,Malicious,DoS
31109601.0,6.0,6.0,9.0,15.0,2.0,4.5,2828145.5454545454,Malicious,Mirai
10590.0,1.0,1.0,36.0,36.0,36.0,36.0,10590.0,Malicious,Bruteforce
21101430.0,3.0,1.0,50.0,0.0,50.0,0.0,7033810.0,Malicious,DoS
17564722.0,4.0,0.0,38.0,0.0,38.0,0.0,5854907.333333333,Malicious,Mirai
6819599.0,2.0,0.0,50.0,0.0,40.0,0.0,6819599.0,Malicious,DoS
16206816.0,2.0,1.0,50.0,0.0,40.0,0.0,8103408.0,Malicious,DoS
759144.0,2.0,1.0,50.0,0.0,50.0,0.0,379572.0,Malicious,DoS
6665402.0,4.0,1.0,50.0,0.0,50.0,0.0,1666350.5,Malicious,DoS
19934219.0,2.0,0.0,500.0,0.0,490.0,0.0,19934219.0,Malicious,DoS
40625946.0,2.0,0.0,1356.0,0.0,1356.0,0.0,40625946.0,Malicious,DoS
16926375.0,4.0,1.0,500.0,0.0,495.0,0.0,4231593.75,Malicious,DoS
15469356.0,2.0,0.0,38.0,0.0,38.0,0.0,15469356.0,Malicious,Mirai
20298138.0,2.0,1.0,480.0,0.0,480.0,0.0,10149069.0,Malicious,DoS
15061279.0,2.0,0.0,0.0,0.0,0.0,0.0,15061279.0,Malicious,Information Gathering
20733884.0,4.0,1.0,50.0,0.0,50.0,0.0,5183471.0,Malicious,DoS
24605439.0,3.0,1.0,50.0,0.0,43.333333333333336,0.0,8201813.0,Malicious,DoS
3173.0,1.0,1.0,47.0,47.0,47.0,47.0,3173.0,Malicious,Bruteforce
9956798.0,2.0,1.0,500.0,0.0,500.0,0.0,4978399.0,Malicious,DoS
31432894.0,4.0,0.0,50.0,0.0,40.0,0.0,10477631.333333332,Malicious,DoS
15901966.0,2.0,1.0,50.0,0.0,40.0,0.0,7950983.0,Malicious,DoS
6987768.0,2.0,0.0,500.0,0.0,490.0,0.0,6987768.0,Malicious,DoS
33168044.0,2.0,0.0,500.0,0.0,500.0,0.0,33168044.0,Malicious,DoS
3273216.0,2.0,0.0,0.0,0.0,0.0,0.0,3273216.0,Malicious,Information Gathering
53212092.0,2.0,1.0,50.0,0.0,50.0,0.0,26606046.0,Malicious,DoS
13403982.0,2.0,1.0,500.0,0.0,490.0,0.0,6701991.0,Malicious,DoS
34744607.0,2.0,0.0,1356.0,0.0,1356.0,0.0,34744607.0,Malicious,DoS
9587489.0,2.0,1.0,0.0,0.0,0.0,0.0,4793744.5,Malicious,Information Gathering
46083319.0,2.0,1.0,50.0,0.0,40.0,0.0,23041659.5,Malicious,DoS
6728380.0,2.0,1.0,500.0,0.0,490.0,0.0,3364190.0,Malicious,DoS
41174659.0,5.0,1.0,50.0,0.0,50.0,0.0,8234931.8,Malicious,DoS
6304414.0,2.0,0.0,500.0,0.0,500.0,0.0,6304414.0,Malicious,DoS
55046057.0,6.0,0.0,500.0,0.0,500.0,0.0,11009211.4,Malicious,DoS
12787620.0,2.0,1.0,50.0,0.0,50.0,0.0,6393810.0,Malicious,DoS
20723289.0,2.0,0.0,0.0,0.0,0.0,0.0,20723289.0,Malicious,Information Gathering
26540306.0,2.0,1.0,50.0,0.0,50.0,0.0,13270153.0,Malicious,DoS
10203458.0,2.0,0.0,50.0,0.0,40.0,0.0,10203458.0,Malicious,DoS
5000511.0,2.0,0.0,0.0,0.0,0.0,0.0,5000511.0,Malicious,Information Gathering
9797962.0,2.0,0.0,50.0,0.0,50.0,0.0,9797962.0,Malicious,DoS
19854579.0,3.0,1.0,500.0,0.0,493.3333333333333,0.0,6618193.0,Malicious,DoS
51008833.0,5.0,1.0,50.0,0.0,50.0,0.0,10201766.6,Malicious,DoS
30557957.0,3.0,1.0,500.0,0.0,500.0,0.0,10185985.666666668,Malicious,DoS
5994674.0,3.0,1.0,0.0,0.0,0.0,0.0,1998224.6666666665,Malicious,Information Gathering
11397745.0,2.0,1.0,50.0,0.0,50.0,0.0,5698872.5,Malicious,DoS
9685195.0,4.0,1.0,50.0,0.0,35.0,0.0,2421298.75,Malicious,DoS
35921141.0,2.0,1.0,50.0,0.0,50.0,0.0,17960570.5,Malicious,DoS
21548543.0,2.0,1.0,1356.0,0.0,1346.0,0.0,10774271.5,Malicious,DoS
16198850.0,2.0,1.0,500.0,0.0,500.0,0.0,8099425.0,Malicious,DoS
3051932.0,2.0,0.0,480.0,0.0,480.0,0.0,3051932.0,Malicious,DoS
27311952.0,3.0,1.0,50.0,0.0,43.333333333333336,0.0,9103984.0,Malicious,DoS
38897791.0,2.0,0.0,50.0,0.0,50.0,0.0,38897791.0,Malicious,DoS
30915346.0,2.0,1.0,480.0,0.0,480.0,0.0,15457673.0,Malicious,DoS
18688561.0,2.0,0.0,500.0,0.0,490.0,0.0,18688561.0,Malicious,DoS
34159183.0,2.0,0.0,50.0,0.0,50.0,0.0,34159183.0,Malicious,DoS
41421696.0,8.0,0.0,500.0,0.0,331.25,0.0,5917385.142857143,Malicious,DoS
18918600.0,6.0,0.0,38.0,0.0,38.0,0.0,3783720.0,Malicious,Mirai
15084663.0,2.0,1.0,1356.0,0.0,1356.0,0.0,7542331.5,Malicious,DoS
10956685.0,3.0,1.0,500.0,0.0,500.0,0.0,3652228.333333333,Malicious,DoS
28800207.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,9600069.0,Malicious,DoS
22246597.0,2.0,1.0,50.0,0.0,40.0,0.0,11123298.5,Malicious,DoS
4500594.0,3.0,1.0,0.0,0.0,0.0,0.0,1500198.0,Malicious,Information Gathering
9069576.0,3.0,1.0,500.0,0.0,500.0,0.0,3023192.0,Malicious,DoS
9245007.0,2.0,0.0,1356.0,0.0,1356.0,0.0,9245007.0,Malicious,DoS
40495525.0,9.0,1.0,500.0,0.0,495.55555555555554,0.0,4499502.777777778,Malicious,DoS
6096140.0,2.0,0.0,500.0,0.0,500.0,0.0,6096140.0,Malicious,DoS
12657238.0,2.0,1.0,50.0,0.0,50.0,0.0,6328619.0,Malicious,DoS
23183459.0,5.0,0.0,500.0,0.0,500.0,0.0,5795864.75,Malicious,DoS
42499132.0,4.0,1.0,500.0,0.0,495.0,0.0,10624783.0,Malicious,DoS
12153918.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,4051306.0,Malicious,DoS
2055730.0,1.0,1.0,0.0,0.0,0.0,0.0,2055730.0,Malicious,Mirai
8228209.0,2.0,1.0,50.0,0.0,50.0,0.0,4114104.5,Malicious,DoS
10072599.0,3.0,1.0,500.0,0.0,500.0,0.0,3357533.0,Malicious,DoS
1053080.0,1.0,1.0,500.0,0.0,500.0,0.0,1053080.0,Malicious,DoS
29402.0,1.0,1.0,0.0,0.0,0.0,0.0,29402.0,Malicious,Information Gathering
519938.0,2.0,1.0,50.0,0.0,50.0,0.0,259969.0,Malicious,DoS
22670363.0,2.0,1.0,50.0,0.0,50.0,0.0,11335181.5,Malicious,DoS
17288578.0,3.0,0.0,38.0,0.0,38.0,0.0,8644289.0,Malicious,Mirai
22217572.0,3.0,1.0,50.0,0.0,50.0,0.0,7405857.333333334,Malicious,DoS
23695584.0,2.0,1.0,50.0,0.0,40.0,0.0,11847792.0,Malicious,DoS
33287007.0,7.0,0.0,500.0,0.0,497.1428571428572,0.0,5547834.5,Malicious,DoS
22086892.0,4.0,1.0,500.0,0.0,495.0,0.0,5521723.0,Malicious,DoS
8550954.0,2.0,0.0,50.0,0.0,40.0,0.0,8550954.0,Malicious,DoS
27181248.0,2.0,1.0,500.0,0.0,490.0,0.0,13590624.0,Malicious,DoS
10565644.0,2.0,1.0,50.0,0.0,50.0,0.0,5282822.0,Malicious,DoS
30614579.0,2.0,0.0,50.0,0.0,50.0,0.0,30614579.0,Malicious,DoS
9717603.0,2.0,0.0,1356.0,0.0,1356.0,0.0,9717603.0,Malicious,DoS
11117652.0,2.0,0.0,38.0,0.0,38.0,0.0,11117652.0,Malicious,Mirai
30034264.0,2.0,0.0,500.0,0.0,490.0,0.0,30034264.0,Malicious,DoS
40233802.0,3.0,1.0,500.0,0.0,493.3333333333333,0.0,13411267.333333332,Malicious,DoS
22500166.0,6.0,1.0,500.0,0.0,496.6666666666667,0.0,3750027.6666666665,Malicious,DoS
37270966.0,5.0,0.0,500.0,0.0,496.0,0.0,9317741.5,Malicious,DoS
3522607.0,2.0,1.0,50.0,0.0,50.0,0.0,1761303.5,Malicious,DoS
3487659.0,2.0,0.0,50.0,0.0,50.0,0.0,3487659.0,Malicious,DoS
21496393.0,2.0,0.0,50.0,0.0,40.0,0.0,21496393.0,Malicious,DoS
35699430.0,2.0,0.0,50.0,0.0,50.0,0.0,35699430.0,Malicious,DoS
11621.0,1.0,1.0,1348.0,0.0,1348.0,0.0,11621.0,Malicious,Mirai
28905813.0,2.0,0.0,500.0,0.0,500.0,0.0,28905813.0,Malicious,DoS
4777.0,1.0,1.0,45.0,45.0,45.0,45.0,4777.0,Malicious,Bruteforce
14992139.0,6.0,1.0,50.0,0.0,50.0,0.0,2498689.833333333,Malicious,DoS
11730551.0,2.0,0.0,0.0,0.0,0.0,0.0,11730551.0,Malicious,Information Gathering
18971154.0,2.0,1.0,50.0,0.0,50.0,0.0,9485577.0,Malicious,DoS
11091593.0,2.0,0.0,50.0,0.0,50.0,0.0,11091593.0,Malicious,DoS
34490897.0,2.0,0.0,50.0,0.0,50.0,0.0,34490897.0,Malicious,DoS
32909050.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,10969683.333333332,Malicious,DoS
10501895.0,2.0,1.0,50.0,0.0,40.0,0.0,5250947.5,Malicious,DoS
27787144.0,2.0,0.0,50.0,0.0,50.0,0.0,27787144.0,Malicious,DoS
14816394.0,4.0,0.0,50.0,0.0,50.0,0.0,4938798.0,Malicious,DoS
9344595.0,2.0,0.0,500.0,0.0,500.0,0.0,9344595.0,Malicious,DoS
28895028.0,7.0,1.0,50.0,0.0,47.14285714285714,0.0,4127861.142857143,Malicious,DoS
17806982.0,2.0,0.0,50.0,0.0,40.0,0.0,17806982.0,Malicious,DoS
4131150.0,2.0,0.0,30.0,0.0,30.0,0.0,4131150.0,Malicious,DoS
17482149.0,3.0,1.0,50.0,0.0,36.66666666666666,0.0,5827383.0,Malicious,DoS
93117.0,1.0,1.0,1336.0,0.0,1336.0,0.0,93117.0,Malicious,DoS
39785998.0,5.0,0.0,1356.0,0.0,1352.0,0.0,9946499.5,Malicious,DoS
48103013.0,7.0,0.0,500.0,0.0,494.2857142857143,0.0,8017168.833333334,Malicious,DoS
20161061.0,4.0,1.0,500.0,0.0,495.0,0.0,5040265.25,Malicious,DoS
55174752.0,3.0,0.0,500.0,0.0,500.0,0.0,27587376.0,Malicious,DoS
9414358.0,2.0,1.0,1356.0,0.0,1346.0,0.0,4707179.0,Malicious,DoS
18607593.0,2.0,0.0,50.0,0.0,40.0,0.0,18607593.0,Malicious,DoS
7154568.0,2.0,0.0,38.0,0.0,38.0,0.0,7154568.0,Malicious,Mirai
2038922.0,3.0,1.0,30.0,0.0,30.0,0.0,679640.6666666667,Malicious,DoS
17566801.0,2.0,1.0,50.0,0.0,50.0,0.0,8783400.5,Malicious,DoS
36867326.0,4.0,1.0,50.0,0.0,45.0,0.0,9216831.5,Malicious,DoS
45381878.0,2.0,1.0,50.0,0.0,50.0,0.0,22690939.0,Malicious,DoS
3418520.0,2.0,0.0,500.0,0.0,500.0,0.0,3418520.0,Malicious,DoS
15206954.0,2.0,0.0,1356.0,0.0,1356.0,0.0,15206954.0,Malicious,DoS
19102843.0,2.0,0.0,50.0,0.0,40.0,0.0,19102843.0,Malicious,DoS
10022579.0,3.0,1.0,500.0,0.0,493.3333333333333,0.0,3340859.666666667,Malicious,DoS
20700661.0,2.0,0.0,50.0,0.0,40.0,0.0,20700661.0,Malicious,DoS
18991605.0,4.0,0.0,50.0,0.0,45.0,0.0,6330535.0,Malicious,DoS
26841199.0,2.0,0.0,0.0,0.0,0.0,0.0,26841199.0,Malicious,Information Gathering
3886424.0,4.0,0.0,38.0,0.0,38.0,0.0,1295474.6666666667,Malicious,Mirai
7732829.0,2.0,0.0,38.0,0.0,38.0,0.0,7732829.0,Malicious,Mirai
39188681.0,3.0,1.0,500.0,0.0,500.0,0.0,13062893.666666668,Malicious,DoS
